621;2529;datetime.datetime(2019, 11, 12, 21, 21, 46);datetime.timedelta(seconds=1419);datetime.timedelta(days=1, seconds=5633);datetime.timedelta(days=1, seconds=7052);'closed'
622;2528;datetime.datetime(2019, 11, 12, 14, 21, 50);datetime.timedelta(days=1, seconds=19695);datetime.timedelta(days=5, seconds=83757);datetime.timedelta(days=7, seconds=17052);'closed'
623;2527;datetime.datetime(2019, 11, 12, 11, 39, 20);datetime.timedelta(seconds=12393);datetime.timedelta(days=1, seconds=33257);datetime.timedelta(days=1, seconds=45650);'closed'
624;2526;datetime.datetime(2019, 11, 12, 1, 18);datetime.timedelta(days=1, seconds=77301);datetime.timedelta(seconds=3086);datetime.timedelta(days=1, seconds=80387);'closed'
625;2525;datetime.datetime(2019, 11, 11, 20, 11, 34);datetime.timedelta(seconds=3961);datetime.timedelta(seconds=662);datetime.timedelta(seconds=4623);'closed'
626;2524;datetime.datetime(2019, 11, 11, 19, 12, 45);datetime.timedelta(seconds=11958);datetime.timedelta(seconds=3665);datetime.timedelta(seconds=15623);'closed'
627;2523;datetime.datetime(2019, 11, 11, 18, 52, 49);datetime.timedelta(seconds=13713);datetime.timedelta(days=72, seconds=1642);datetime.timedelta(days=72, seconds=15355);'closed'
628;2522;datetime.datetime(2019, 11, 11, 7, 18, 28);datetime.timedelta(seconds=56136);datetime.timedelta(days=3, seconds=72928);datetime.timedelta(days=4, seconds=42664);'closed'
629;2521;datetime.datetime(2019, 11, 10, 0, 17);datetime.timedelta(days=1, seconds=79901);datetime.timedelta(seconds=70739);datetime.timedelta(days=2, seconds=64240);'closed'
630;2519;datetime.datetime(2019, 11, 9, 3, 37, 59);datetime.timedelta(days=2, seconds=67770);datetime.timedelta(days=3, seconds=2964);datetime.timedelta(days=5, seconds=70734);'closed'
631;2518;datetime.datetime(2019, 11, 9, 2, 59, 25);datetime.timedelta(seconds=835);datetime.timedelta(days=5, seconds=71257);datetime.timedelta(days=5, seconds=72092);'closed'
632;2516;datetime.datetime(2019, 11, 8, 23, 46, 44);datetime.timedelta(days=2, seconds=71186);datetime.timedelta(days=10, seconds=86054);datetime.timedelta(days=13, seconds=70840);'closed'
633;2515;datetime.datetime(2019, 11, 8, 22, 37, 16);datetime.timedelta(days=2, seconds=85959);datetime.timedelta(seconds=895);datetime.timedelta(days=3, seconds=454);'closed'
634;2513;datetime.datetime(2019, 11, 7, 23, 18, 39);datetime.timedelta(days=3, seconds=66809);datetime.timedelta(days=8, seconds=20840);datetime.timedelta(days=12, seconds=1249);'closed'
635;2512;datetime.datetime(2019, 11, 7, 22, 59, 9);datetime.timedelta(seconds=2104);datetime.timedelta(seconds=36670);datetime.timedelta(seconds=38774);'closed'
636;2511;datetime.datetime(2019, 11, 7, 7, 43, 2);datetime.timedelta(seconds=615);datetime.timedelta(seconds=55340);datetime.timedelta(seconds=55955);'closed'
637;2510;datetime.datetime(2019, 11, 7, 6, 49, 33);datetime.timedelta(days=4, seconds=66135);datetime.timedelta(days=1, seconds=76543);datetime.timedelta(days=6, seconds=56278);'closed'
638;2507;datetime.datetime(2019, 11, 6, 22, 3, 32);datetime.timedelta(days=5, seconds=10916);datetime.timedelta(seconds=57964);datetime.timedelta(days=5, seconds=68880);'closed'
639;2501;datetime.datetime(2019, 11, 6, 6, 41, 30);datetime.timedelta(seconds=391);None;datetime.timedelta(seconds=391);'closed'
640;2500;datetime.datetime(2019, 11, 6, 0, 19, 12);datetime.timedelta(seconds=1010);datetime.timedelta(seconds=3744);datetime.timedelta(seconds=4754);'closed'
641;2499;datetime.datetime(2019, 11, 5, 23, 31, 12);datetime.timedelta(seconds=473);datetime.timedelta(days=6, seconds=78220);datetime.timedelta(days=6, seconds=78693);'closed'
642;2498;datetime.datetime(2019, 11, 5, 23, 26, 46);datetime.timedelta(seconds=64820);datetime.timedelta(seconds=15400);datetime.timedelta(seconds=80220);'closed'
643;2497;datetime.datetime(2019, 11, 5, 23, 20, 44);datetime.timedelta(seconds=555);datetime.timedelta(seconds=1742);datetime.timedelta(seconds=2297);'closed'
644;2496;datetime.datetime(2019, 11, 5, 23, 18, 14);datetime.timedelta(seconds=2123);datetime.timedelta(seconds=3508);datetime.timedelta(seconds=5631);'closed'
645;2495;datetime.datetime(2019, 11, 5, 23, 16, 37);datetime.timedelta(seconds=980);datetime.timedelta(seconds=2654);datetime.timedelta(seconds=3634);'closed'
646;2494;datetime.datetime(2019, 11, 5, 23, 14, 46);datetime.timedelta(seconds=1850);datetime.timedelta(seconds=15507);datetime.timedelta(seconds=17357);'closed'
647;2491;datetime.datetime(2019, 11, 5, 18, 16, 27);datetime.timedelta(seconds=21212);datetime.timedelta(seconds=6064);datetime.timedelta(seconds=27276);'closed'
648;2490;datetime.datetime(2019, 11, 5, 17, 44, 17);datetime.timedelta(seconds=10094);datetime.timedelta(seconds=20022);datetime.timedelta(seconds=30116);'closed'
649;2489;datetime.datetime(2019, 11, 5, 2, 5, 50);datetime.timedelta(seconds=48147);datetime.timedelta(days=2, seconds=29298);datetime.timedelta(days=2, seconds=77445);'closed'
650;2488;datetime.datetime(2019, 11, 5, 1, 10, 24);datetime.timedelta(seconds=3764);datetime.timedelta(seconds=274);datetime.timedelta(seconds=4038);'closed'
651;2487;datetime.datetime(2019, 11, 5, 1, 0, 5);datetime.timedelta(seconds=84127);datetime.timedelta(days=84, seconds=70547);datetime.timedelta(days=85, seconds=68274);'closed'
652;2485;datetime.datetime(2019, 11, 4, 21, 28, 2);datetime.timedelta(days=1, seconds=73223);datetime.timedelta(seconds=17226);datetime.timedelta(days=2, seconds=4049);'closed'
653;2484;datetime.datetime(2019, 11, 4, 21, 22, 27);datetime.timedelta(seconds=1100);datetime.timedelta(days=248, seconds=82056);datetime.timedelta(days=248, seconds=83156);'closed'
654;2483;datetime.datetime(2019, 11, 4, 17, 5, 37);datetime.timedelta(seconds=6913);datetime.timedelta(seconds=10041);datetime.timedelta(seconds=16954);'closed'
655;2480;datetime.datetime(2019, 11, 4, 3, 4, 52);datetime.timedelta(seconds=51852);datetime.timedelta(seconds=7998);datetime.timedelta(seconds=59850);'closed'
656;2479;datetime.datetime(2019, 11, 2, 18, 35, 5);datetime.timedelta(days=1, seconds=84029);datetime.timedelta(days=6, seconds=48563);datetime.timedelta(days=8, seconds=46192);'closed'
657;2473;datetime.datetime(2019, 11, 1, 21, 3, 57);datetime.timedelta(seconds=10893);datetime.timedelta(days=5, seconds=19);datetime.timedelta(days=5, seconds=10912);'closed'
658;2471;datetime.datetime(2019, 11, 1, 5, 6, 59);datetime.timedelta(days=3, seconds=46314);datetime.timedelta(seconds=14578);datetime.timedelta(days=3, seconds=60892);'closed'
659;2470;datetime.datetime(2019, 10, 31, 23, 49);datetime.timedelta(seconds=19501);datetime.timedelta(seconds=21);datetime.timedelta(seconds=19522);'closed'
660;2469;datetime.datetime(2019, 10, 31, 20, 55, 10);datetime.timedelta(seconds=1391);datetime.timedelta(seconds=976);datetime.timedelta(seconds=2367);'closed'
661;2467;datetime.datetime(2019, 10, 31, 17, 18, 23);datetime.timedelta(seconds=10187);datetime.timedelta(seconds=1248);datetime.timedelta(seconds=11435);'closed'
662;2465;datetime.datetime(2019, 10, 31, 15, 28, 58);datetime.timedelta(seconds=2847);datetime.timedelta(seconds=1799);datetime.timedelta(seconds=4646);'closed'
663;2464;datetime.datetime(2019, 10, 31, 7, 46, 25);datetime.timedelta(seconds=34198);datetime.timedelta(days=47, seconds=20720);datetime.timedelta(days=47, seconds=54918);'closed'
664;2463;datetime.datetime(2019, 10, 31, 3, 14, 18);datetime.timedelta(seconds=2138);datetime.timedelta(seconds=2396);datetime.timedelta(seconds=4534);'closed'
665;2462;datetime.datetime(2019, 10, 31, 0, 4, 46);datetime.timedelta(seconds=1842);datetime.timedelta(seconds=4881);datetime.timedelta(seconds=6723);'closed'
666;2461;datetime.datetime(2019, 10, 30, 23, 50, 49);datetime.timedelta(seconds=1028);datetime.timedelta(days=5, seconds=860);datetime.timedelta(days=5, seconds=1888);'closed'
667;2460;datetime.datetime(2019, 10, 30, 23, 41, 36);datetime.timedelta(seconds=3151);datetime.timedelta(seconds=4125);datetime.timedelta(seconds=7276);'closed'
668;2459;datetime.datetime(2019, 10, 30, 23, 17, 3);datetime.timedelta(seconds=531);datetime.timedelta(seconds=1635);datetime.timedelta(seconds=2166);'closed'
669;2458;datetime.datetime(2019, 10, 30, 23, 3, 1);datetime.timedelta(seconds=12355);datetime.timedelta(days=5, seconds=82608);datetime.timedelta(days=6, seconds=8563);'closed'
670;2456;datetime.datetime(2019, 10, 30, 21, 42, 58);datetime.timedelta(seconds=3106);datetime.timedelta(seconds=3690);datetime.timedelta(seconds=6796);'closed'
671;2454;datetime.datetime(2019, 10, 30, 21, 16, 46);datetime.timedelta(seconds=79);datetime.timedelta(seconds=659);datetime.timedelta(seconds=738);'closed'
672;2452;datetime.datetime(2019, 10, 30, 20, 9, 36);datetime.timedelta(seconds=53);datetime.timedelta(seconds=1593);datetime.timedelta(seconds=1646);'closed'
673;2451;datetime.datetime(2019, 10, 30, 19, 59);datetime.timedelta(seconds=470);datetime.timedelta(days=21, seconds=13802);datetime.timedelta(days=21, seconds=14272);'closed'
674;2450;datetime.datetime(2019, 10, 30, 9, 58, 37);datetime.timedelta(seconds=131);datetime.timedelta(seconds=594);datetime.timedelta(seconds=725);'closed'
675;2448;datetime.datetime(2019, 10, 30, 2, 33, 22);datetime.timedelta(seconds=14824);datetime.timedelta(days=254, seconds=82957);datetime.timedelta(days=255, seconds=11381);'closed'
676;2444;datetime.datetime(2019, 10, 29, 23, 11, 34);datetime.timedelta(seconds=807);datetime.timedelta(seconds=2541);datetime.timedelta(seconds=3348);'closed'
677;2443;datetime.datetime(2019, 10, 29, 23, 3, 33);datetime.timedelta(seconds=1071);datetime.timedelta(seconds=1793);datetime.timedelta(seconds=2864);'closed'
678;2441;datetime.datetime(2019, 10, 29, 22, 9, 40);datetime.timedelta(seconds=1852);datetime.timedelta(seconds=7341);datetime.timedelta(seconds=9193);'closed'
679;2440;datetime.datetime(2019, 10, 29, 21, 32, 9);datetime.timedelta(seconds=1608);datetime.timedelta(seconds=1537);datetime.timedelta(seconds=3145);'closed'
680;2438;datetime.datetime(2019, 10, 29, 20, 51, 5);datetime.timedelta(seconds=3739);datetime.timedelta(seconds=9296);datetime.timedelta(seconds=13035);'closed'
681;2437;datetime.datetime(2019, 10, 29, 9, 30, 28);datetime.timedelta(seconds=8793);datetime.timedelta(days=1, seconds=35103);datetime.timedelta(days=1, seconds=43896);'closed'
682;2436;datetime.datetime(2019, 10, 29, 3, 11, 29);datetime.timedelta(seconds=20907);datetime.timedelta(seconds=47993);datetime.timedelta(seconds=68900);'closed'
683;2435;datetime.datetime(2019, 10, 29, 2, 39, 42);datetime.timedelta(seconds=11501);datetime.timedelta(seconds=5341);datetime.timedelta(seconds=16842);'closed'
684;2434;datetime.datetime(2019, 10, 29, 1, 25, 54);datetime.timedelta(seconds=341);datetime.timedelta(seconds=26917);datetime.timedelta(seconds=27258);'closed'
685;2433;datetime.datetime(2019, 10, 29, 1, 6, 24);datetime.timedelta(seconds=55328);datetime.timedelta(seconds=39969);datetime.timedelta(days=1, seconds=8897);'closed'
686;2430;datetime.datetime(2019, 10, 29, 0, 37, 26);datetime.timedelta(seconds=3062);datetime.timedelta(seconds=57304);datetime.timedelta(seconds=60366);'closed'
687;2429;datetime.datetime(2019, 10, 29, 0, 23, 46);datetime.timedelta(seconds=19120);datetime.timedelta(seconds=13667);datetime.timedelta(seconds=32787);'closed'
688;2428;datetime.datetime(2019, 10, 28, 23, 46, 28);datetime.timedelta(seconds=963);datetime.timedelta(days=2, seconds=60374);datetime.timedelta(days=2, seconds=61337);'closed'
689;2426;datetime.datetime(2019, 10, 28, 20, 54, 38);datetime.timedelta(seconds=6788);datetime.timedelta(seconds=63867);datetime.timedelta(seconds=70655);'closed'
690;2424;datetime.datetime(2019, 10, 28, 20, 12, 13);datetime.timedelta(seconds=396);datetime.timedelta(seconds=8697);datetime.timedelta(seconds=9093);'closed'
691;2420;datetime.datetime(2019, 10, 28, 14, 42, 57);datetime.timedelta(seconds=15195);datetime.timedelta(days=10, seconds=33911);datetime.timedelta(days=10, seconds=49106);'closed'
692;2419;datetime.datetime(2019, 10, 28, 9, 4, 24);datetime.timedelta(days=1, seconds=77477);datetime.timedelta(days=139, seconds=25329);datetime.timedelta(days=141, seconds=16406);'closed'
693;2418;datetime.datetime(2019, 10, 28, 2, 36, 15);datetime.timedelta(seconds=1855);datetime.timedelta(days=2, seconds=44924);datetime.timedelta(days=2, seconds=46779);'closed'
694;2417;datetime.datetime(2019, 10, 28, 1, 37, 6);datetime.timedelta(seconds=32221);datetime.timedelta(seconds=24);datetime.timedelta(seconds=32245);'closed'
695;2414;datetime.datetime(2019, 10, 25, 23, 46, 42);datetime.timedelta(days=2, seconds=83359);datetime.timedelta(days=3, seconds=66277);datetime.timedelta(days=6, seconds=63236);'closed'
696;2410;datetime.datetime(2019, 10, 25, 21, 35, 7);datetime.timedelta(days=3, seconds=4924);datetime.timedelta(days=86, seconds=3948);datetime.timedelta(days=89, seconds=8872);'closed'
697;2407;datetime.datetime(2019, 10, 25, 20, 41, 23);datetime.timedelta(seconds=562);datetime.timedelta(days=69, seconds=7365);datetime.timedelta(days=69, seconds=7927);'closed'
698;2404;datetime.datetime(2019, 10, 25, 15, 1, 28);datetime.timedelta(seconds=8936);datetime.timedelta(seconds=718);datetime.timedelta(seconds=9654);'closed'
699;2402;datetime.datetime(2019, 10, 24, 23, 46, 22);datetime.timedelta(days=5, seconds=25935);datetime.timedelta(days=8, seconds=73410);datetime.timedelta(days=14, seconds=12945);'closed'
700;2401;datetime.datetime(2019, 10, 24, 20, 54, 42);datetime.timedelta(seconds=5506);datetime.timedelta(seconds=18);datetime.timedelta(seconds=5524);'closed'
701;2398;datetime.datetime(2019, 10, 23, 21, 32, 34);datetime.timedelta(seconds=60);datetime.timedelta(seconds=1569);datetime.timedelta(seconds=1629);'closed'
702;2397;datetime.datetime(2019, 10, 23, 14, 51, 30);datetime.timedelta(seconds=21500);datetime.timedelta(seconds=85738);datetime.timedelta(days=1, seconds=20838);'closed'
703;2396;datetime.datetime(2019, 10, 23, 12, 47, 16);datetime.timedelta(seconds=7835);datetime.timedelta(days=4, seconds=83935);datetime.timedelta(days=5, seconds=5370);'closed'
704;2395;datetime.datetime(2019, 10, 23, 10, 28, 47);datetime.timedelta(seconds=21554);datetime.timedelta(days=142, seconds=13974);datetime.timedelta(days=142, seconds=35528);'closed'
705;2394;datetime.datetime(2019, 10, 22, 23, 35, 24);datetime.timedelta(seconds=75659);datetime.timedelta(seconds=72342);datetime.timedelta(days=1, seconds=61601);'closed'
706;2392;datetime.datetime(2019, 10, 22, 17, 43, 59);datetime.timedelta(days=1, seconds=10539);datetime.timedelta(days=1, seconds=7267);datetime.timedelta(days=2, seconds=17806);'closed'
707;2391;datetime.datetime(2019, 10, 22, 15, 52, 50);datetime.timedelta(seconds=568);datetime.timedelta(days=1, seconds=3535);datetime.timedelta(days=1, seconds=4103);'closed'
708;2390;datetime.datetime(2019, 10, 22, 1, 41, 24);datetime.timedelta(days=6, seconds=76614);datetime.timedelta(days=113, seconds=16194);datetime.timedelta(days=120, seconds=6408);'closed'
709;2389;datetime.datetime(2019, 10, 21, 23, 24, 18);datetime.timedelta(seconds=80561);datetime.timedelta(days=5, seconds=78716);datetime.timedelta(days=6, seconds=72877);'closed'
710;2388;datetime.datetime(2019, 10, 21, 20, 30, 43);datetime.timedelta(seconds=916);datetime.timedelta(seconds=10413);datetime.timedelta(seconds=11329);'closed'
711;2387;datetime.datetime(2019, 10, 21, 18, 2, 31);datetime.timedelta(seconds=33211);datetime.timedelta(seconds=7814);datetime.timedelta(seconds=41025);'closed'
712;2385;datetime.datetime(2019, 10, 20, 5, 35, 48);datetime.timedelta(days=1, seconds=48045);datetime.timedelta(days=73, seconds=31895);datetime.timedelta(days=74, seconds=79940);'closed'
713;2383;datetime.datetime(2019, 10, 19, 21, 22, 52);datetime.timedelta(days=1, seconds=17724);datetime.timedelta(seconds=47877);datetime.timedelta(days=1, seconds=65601);'closed'
714;2381;datetime.datetime(2019, 10, 19, 9, 47, 46);datetime.timedelta(days=12, seconds=72785);datetime.timedelta(seconds=53137);datetime.timedelta(days=13, seconds=39522);'closed'
715;2380;datetime.datetime(2019, 10, 19, 8, 51, 31);datetime.timedelta(days=10, seconds=51885);datetime.timedelta(seconds=982);datetime.timedelta(days=10, seconds=52867);'closed'
716;2379;datetime.datetime(2019, 10, 19, 8, 42, 18);datetime.timedelta(days=2, seconds=38826);datetime.timedelta(seconds=3986);datetime.timedelta(days=2, seconds=42812);'closed'
717;2378;datetime.datetime(2019, 10, 19, 5, 9, 39);datetime.timedelta(seconds=6619);datetime.timedelta(days=4, seconds=36190);datetime.timedelta(days=4, seconds=42809);'closed'
718;2377;datetime.datetime(2019, 10, 19, 3, 57, 33);datetime.timedelta(days=2, seconds=69405);datetime.timedelta(seconds=15038);datetime.timedelta(days=2, seconds=84443);'closed'
719;2376;datetime.datetime(2019, 10, 18, 22, 11, 44);datetime.timedelta(seconds=457);datetime.timedelta(days=18, seconds=10253);datetime.timedelta(days=18, seconds=10710);'closed'
720;2374;datetime.datetime(2019, 10, 17, 21, 35, 41);datetime.timedelta(seconds=1822);datetime.timedelta(seconds=77629);datetime.timedelta(seconds=79451);'closed'
721;2372;datetime.datetime(2019, 10, 17, 20, 47, 26);datetime.timedelta(seconds=21313);datetime.timedelta(seconds=50313);datetime.timedelta(seconds=71626);'closed'
722;2371;datetime.datetime(2019, 10, 17, 20, 37, 9);datetime.timedelta(seconds=22215);datetime.timedelta(seconds=12408);datetime.timedelta(seconds=34623);'closed'
723;2370;datetime.datetime(2019, 10, 17, 4, 26, 45);datetime.timedelta(seconds=80281);datetime.timedelta(seconds=67068);datetime.timedelta(days=1, seconds=60949);'closed'
724;2369;datetime.datetime(2019, 10, 17, 3, 27, 17);datetime.timedelta(seconds=297);datetime.timedelta(seconds=630);datetime.timedelta(seconds=927);'closed'
725;2366;datetime.datetime(2019, 10, 17, 2, 35, 9);datetime.timedelta(seconds=3537);datetime.timedelta(days=2, seconds=11171);datetime.timedelta(days=2, seconds=14708);'closed'
726;2364;datetime.datetime(2019, 10, 16, 20, 15);datetime.timedelta(seconds=1506);None;datetime.timedelta(seconds=1506);'closed'
727;2363;datetime.datetime(2019, 10, 16, 19, 12, 35);datetime.timedelta(days=2, seconds=14462);datetime.timedelta(days=10, seconds=7219);datetime.timedelta(days=12, seconds=21681);'closed'
728;2362;datetime.datetime(2019, 10, 16, 19, 5, 18);datetime.timedelta(seconds=73902);datetime.timedelta(days=8, seconds=1696);datetime.timedelta(days=8, seconds=75598);'closed'
729;2361;datetime.datetime(2019, 10, 16, 18, 43, 21);datetime.timedelta(seconds=530);datetime.timedelta(seconds=2697);datetime.timedelta(seconds=3227);'closed'
730;2358;datetime.datetime(2019, 10, 15, 21, 48, 17);datetime.timedelta(seconds=1278);datetime.timedelta(days=23, seconds=73692);datetime.timedelta(days=23, seconds=74970);'closed'
731;2357;datetime.datetime(2019, 10, 15, 21, 48);datetime.timedelta(seconds=1985);datetime.timedelta(seconds=593);datetime.timedelta(seconds=2578);'closed'
732;2355;datetime.datetime(2019, 10, 15, 20, 52, 22);datetime.timedelta(seconds=198);datetime.timedelta(seconds=3195);datetime.timedelta(seconds=3393);'closed'
733;2354;datetime.datetime(2019, 10, 15, 20, 36, 22);datetime.timedelta(seconds=881);datetime.timedelta(seconds=2721);datetime.timedelta(seconds=3602);'closed'
734;2353;datetime.datetime(2019, 10, 15, 19, 29, 49);datetime.timedelta(seconds=7759);None;datetime.timedelta(seconds=7759);'closed'
735;2352;datetime.datetime(2019, 10, 15, 18, 27, 52);datetime.timedelta(seconds=8183);datetime.timedelta(seconds=2079);datetime.timedelta(seconds=10262);'closed'
736;2351;datetime.datetime(2019, 10, 15, 10, 7, 14);datetime.timedelta(days=13, seconds=50516);datetime.timedelta(seconds=4796);datetime.timedelta(days=13, seconds=55312);'closed'
737;2350;datetime.datetime(2019, 10, 15, 8, 54, 52);datetime.timedelta(seconds=26610);datetime.timedelta(seconds=16525);datetime.timedelta(seconds=43135);'closed'
738;2349;datetime.datetime(2019, 10, 15, 5, 48, 24);datetime.timedelta(seconds=54097);datetime.timedelta(days=13, seconds=8613);datetime.timedelta(days=13, seconds=62710);'closed'
739;2348;datetime.datetime(2019, 10, 15, 3, 29, 12);datetime.timedelta(days=2, seconds=50592);datetime.timedelta(days=12, seconds=11424);datetime.timedelta(days=14, seconds=62016);'closed'
740;2346;datetime.datetime(2019, 10, 14, 22, 41, 18);datetime.timedelta(seconds=4650);datetime.timedelta(seconds=27622);datetime.timedelta(seconds=32272);'closed'
741;2345;datetime.datetime(2019, 10, 14, 19, 47, 32);datetime.timedelta(seconds=411);datetime.timedelta(days=5, seconds=68157);datetime.timedelta(days=5, seconds=68568);'closed'
742;2344;datetime.datetime(2019, 10, 14, 17, 23, 43);datetime.timedelta(seconds=1226);datetime.timedelta(days=2, seconds=29579);datetime.timedelta(days=2, seconds=30805);'closed'
743;2343;datetime.datetime(2019, 10, 12, 23, 52, 15);datetime.timedelta(seconds=25409);datetime.timedelta(days=1, seconds=28895);datetime.timedelta(days=1, seconds=54304);'closed'
744;2342;datetime.datetime(2019, 10, 12, 21, 58, 11);datetime.timedelta(days=1, seconds=72630);datetime.timedelta(seconds=7964);datetime.timedelta(days=1, seconds=80594);'closed'
745;2340;datetime.datetime(2019, 10, 12, 5, 6, 46);datetime.timedelta(days=6, seconds=64383);datetime.timedelta(seconds=12436);datetime.timedelta(days=6, seconds=76819);'closed'
746;2339;datetime.datetime(2019, 10, 12, 4, 59, 1);datetime.timedelta(days=6, seconds=64775);datetime.timedelta(days=2, seconds=81827);datetime.timedelta(days=9, seconds=60202);'closed'
747;2338;datetime.datetime(2019, 10, 11, 23, 58, 30);datetime.timedelta(days=3, seconds=80406);datetime.timedelta(days=33, seconds=83922);datetime.timedelta(days=37, seconds=77928);'closed'
748;2337;datetime.datetime(2019, 10, 11, 22, 35, 27);datetime.timedelta(days=3, seconds=80805);datetime.timedelta(days=3, seconds=20522);datetime.timedelta(days=7, seconds=14927);'closed'
749;2335;datetime.datetime(2019, 10, 11, 22, 10, 28);datetime.timedelta(seconds=379);datetime.timedelta(seconds=10888);datetime.timedelta(seconds=11267);'closed'
750;2334;datetime.datetime(2019, 10, 11, 22, 8, 58);datetime.timedelta(seconds=1976);datetime.timedelta(seconds=6295);datetime.timedelta(seconds=8271);'closed'
751;2333;datetime.datetime(2019, 10, 11, 21, 57, 16);datetime.timedelta(seconds=140);datetime.timedelta(seconds=11069);datetime.timedelta(seconds=11209);'closed'
752;2332;datetime.datetime(2019, 10, 11, 21, 55, 29);datetime.timedelta(seconds=2662);datetime.timedelta(seconds=32419);datetime.timedelta(seconds=35081);'closed'
753;2331;datetime.datetime(2019, 10, 11, 21, 51, 19);datetime.timedelta(seconds=3117);datetime.timedelta(seconds=25745);datetime.timedelta(seconds=28862);'closed'
754;2330;datetime.datetime(2019, 10, 11, 21, 50, 27);datetime.timedelta(seconds=94);datetime.timedelta(seconds=1302);datetime.timedelta(seconds=1396);'closed'
755;2329;datetime.datetime(2019, 10, 11, 21, 50, 21);datetime.timedelta(seconds=2913);datetime.timedelta(seconds=4911);datetime.timedelta(seconds=7824);'closed'
756;2328;datetime.datetime(2019, 10, 11, 21, 26, 22);datetime.timedelta(seconds=2386);datetime.timedelta(seconds=22187);datetime.timedelta(seconds=24573);'closed'
757;2327;datetime.datetime(2019, 10, 11, 21, 3, 39);datetime.timedelta(seconds=3786);datetime.timedelta(seconds=9978);datetime.timedelta(seconds=13764);'closed'
758;2325;datetime.datetime(2019, 10, 11, 18, 34, 22);datetime.timedelta(seconds=7497);datetime.timedelta(seconds=779);datetime.timedelta(seconds=8276);'closed'
759;2323;datetime.datetime(2019, 10, 11, 17, 17, 2);datetime.timedelta(seconds=12354);datetime.timedelta(seconds=10404);datetime.timedelta(seconds=22758);'closed'
760;2321;datetime.datetime(2019, 10, 11, 16, 39, 9);datetime.timedelta(seconds=4322);datetime.timedelta(seconds=42537);datetime.timedelta(seconds=46859);'closed'
761;2320;datetime.datetime(2019, 10, 11, 15, 46, 42);datetime.timedelta(seconds=227);datetime.timedelta(seconds=336);datetime.timedelta(seconds=563);'closed'
762;2319;datetime.datetime(2019, 10, 11, 5, 48, 25);datetime.timedelta(seconds=57901);datetime.timedelta(seconds=3624);datetime.timedelta(seconds=61525);'closed'
763;2318;datetime.datetime(2019, 10, 11, 4, 48, 58);datetime.timedelta(seconds=46152);datetime.timedelta(seconds=5330);datetime.timedelta(seconds=51482);'closed'
764;2316;datetime.datetime(2019, 10, 11, 3, 5, 50);datetime.timedelta(days=1, seconds=56145);datetime.timedelta(days=1, seconds=79287);datetime.timedelta(days=3, seconds=49032);'closed'
765;2315;datetime.datetime(2019, 10, 11, 2, 33, 31);datetime.timedelta(days=10, seconds=81070);None;datetime.timedelta(days=10, seconds=81070);'closed'
766;2312;datetime.datetime(2019, 10, 10, 21, 31, 39);datetime.timedelta(seconds=332);datetime.timedelta(seconds=2220);datetime.timedelta(seconds=2552);'closed'
767;2309;datetime.datetime(2019, 10, 10, 17, 50, 34);datetime.timedelta(seconds=15457);datetime.timedelta(days=5, seconds=61820);datetime.timedelta(days=5, seconds=77277);'closed'
768;2308;datetime.datetime(2019, 10, 10, 15, 24, 31);datetime.timedelta(seconds=25788);datetime.timedelta(days=18, seconds=11485);datetime.timedelta(days=18, seconds=37273);'closed'
769;2307;datetime.datetime(2019, 10, 10, 6, 50, 52);datetime.timedelta(seconds=43341);datetime.timedelta(seconds=9851);datetime.timedelta(seconds=53192);'closed'
770;2306;datetime.datetime(2019, 10, 10, 3, 19, 55);datetime.timedelta(seconds=60617);datetime.timedelta(seconds=5984);datetime.timedelta(seconds=66601);'closed'
771;2305;datetime.datetime(2019, 10, 10, 1, 15, 10);datetime.timedelta(seconds=538);datetime.timedelta(seconds=74347);datetime.timedelta(seconds=74885);'closed'
772;2304;datetime.datetime(2019, 10, 9, 22, 50, 53);datetime.timedelta(seconds=9135);datetime.timedelta(seconds=59084);datetime.timedelta(seconds=68219);'closed'
773;2303;datetime.datetime(2019, 10, 9, 22, 44, 53);datetime.timedelta(seconds=9662);datetime.timedelta(seconds=60158);datetime.timedelta(seconds=69820);'closed'
774;2302;datetime.datetime(2019, 10, 9, 22, 8, 11);datetime.timedelta(seconds=1087);datetime.timedelta(seconds=25);datetime.timedelta(seconds=1112);'closed'
775;2301;datetime.datetime(2019, 10, 9, 21, 11, 18);datetime.timedelta(seconds=58);datetime.timedelta(seconds=622);datetime.timedelta(seconds=680);'closed'
776;2300;datetime.datetime(2019, 10, 9, 21, 8, 26);datetime.timedelta(seconds=79919);datetime.timedelta(days=4, seconds=48735);datetime.timedelta(days=5, seconds=42254);'closed'
777;2299;datetime.datetime(2019, 10, 9, 20, 45, 36);datetime.timedelta(seconds=2032);None;datetime.timedelta(seconds=2032);'closed'
778;2297;datetime.datetime(2019, 10, 9, 20, 42, 8);datetime.timedelta(seconds=9176);datetime.timedelta(seconds=722);datetime.timedelta(seconds=9898);'closed'
779;2296;datetime.datetime(2019, 10, 9, 20, 1, 50);datetime.timedelta(seconds=524);datetime.timedelta(seconds=4937);datetime.timedelta(seconds=5461);'closed'
780;2292;datetime.datetime(2019, 10, 9, 18, 1, 5);datetime.timedelta(seconds=285);datetime.timedelta(seconds=44764);datetime.timedelta(seconds=45049);'closed'
