71;(3172, datetime.datetime(2020, 7, 23, 18, 3, 22), datetime.timedelta(seconds=18116), datetime.timedelta(seconds=1211), datetime.timedelta(seconds=19327), 'closed')
72;(3171, datetime.datetime(2020, 7, 23, 2, 9, 21), datetime.timedelta(seconds=94), datetime.timedelta(days=47, seconds=65842, microseconds=262062), datetime.timedelta(days=47, seconds=65936, microseconds=262069), 'open')
73;(3168, datetime.datetime(2020, 7, 22, 22, 8, 15), datetime.timedelta(seconds=273), datetime.timedelta(seconds=853), datetime.timedelta(seconds=1126), 'closed')
74;(3167, datetime.datetime(2020, 7, 22, 22, 3, 48), datetime.timedelta(seconds=532), datetime.timedelta(seconds=2369), datetime.timedelta(seconds=2901), 'closed')
75;(3166, datetime.datetime(2020, 7, 22, 19, 45, 21), datetime.timedelta(seconds=2846), datetime.timedelta(seconds=4002), datetime.timedelta(seconds=6848), 'closed')
76;(3165, datetime.datetime(2020, 7, 22, 18, 44, 28), datetime.timedelta(seconds=843), datetime.timedelta(seconds=7386), datetime.timedelta(seconds=8229), 'closed')
77;(3163, datetime.datetime(2020, 7, 22, 13, 30, 16), datetime.timedelta(seconds=3358), datetime.timedelta(seconds=16134), datetime.timedelta(seconds=19492), 'closed')
78;(3162, datetime.datetime(2020, 7, 21, 18, 45, 9), datetime.timedelta(seconds=6396), datetime.timedelta(seconds=2034), datetime.timedelta(seconds=8430), 'closed')
79;(3161, datetime.datetime(2020, 7, 21, 8, 35, 24), datetime.timedelta(seconds=50125), datetime.timedelta(seconds=16300), datetime.timedelta(seconds=66425), 'closed')
80;(3160, datetime.datetime(2020, 7, 21, 7, 59, 38), datetime.timedelta(days=6, seconds=56623), datetime.timedelta(days=1, seconds=56251), datetime.timedelta(days=8, seconds=26474), 'closed')
81;(3159, datetime.datetime(2020, 7, 21, 1, 26, 57), datetime.timedelta(seconds=12481), datetime.timedelta(seconds=51573), datetime.timedelta(seconds=64054), 'closed')
82;(3158, datetime.datetime(2020, 7, 21, 0, 17, 19), datetime.timedelta(seconds=16174), datetime.timedelta(seconds=36438), datetime.timedelta(seconds=52612), 'closed')
83;(3157, datetime.datetime(2020, 7, 20, 20, 33, 25), datetime.timedelta(seconds=1953), datetime.timedelta(days=8, seconds=80308), datetime.timedelta(days=8, seconds=82261), 'closed')
84;(3156, datetime.datetime(2020, 7, 20, 18, 4, 57), datetime.timedelta(seconds=8470), datetime.timedelta(seconds=74500), datetime.timedelta(seconds=82970), 'closed')
85;(3155, datetime.datetime(2020, 7, 20, 17, 36, 8), datetime.timedelta(seconds=1896), datetime.timedelta(seconds=85354), datetime.timedelta(days=1, seconds=850), 'closed')
86;(3151, datetime.datetime(2020, 7, 18, 22, 52, 32), datetime.timedelta(days=1, seconds=72600), datetime.timedelta(days=1, seconds=41319), datetime.timedelta(days=3, seconds=27519), 'closed')
87;(3147, datetime.datetime(2020, 7, 17, 21, 17, 43), datetime.timedelta(seconds=175), datetime.timedelta(seconds=4476), datetime.timedelta(seconds=4651), 'closed')
88;(3146, datetime.datetime(2020, 7, 17, 20, 42, 47), datetime.timedelta(seconds=39625), datetime.timedelta(days=3, seconds=28136), datetime.timedelta(days=3, seconds=67761), 'closed')
89;(3142, datetime.datetime(2020, 7, 16, 20, 35, 12), datetime.timedelta(seconds=501), datetime.timedelta(days=6, seconds=4791), datetime.timedelta(days=6, seconds=5292), 'closed')
90;(3141, datetime.datetime(2020, 7, 16, 8, 40, 12), datetime.timedelta(days=1, seconds=49444), datetime.timedelta(days=2, seconds=81379), datetime.timedelta(days=4, seconds=44423), 'closed')
91;(3140, datetime.datetime(2020, 7, 15, 23, 6, 3), datetime.timedelta(days=1, seconds=61806), datetime.timedelta(seconds=7402), datetime.timedelta(days=1, seconds=69208), 'closed')
92;(3138, datetime.datetime(2020, 7, 14, 22, 19, 49), datetime.timedelta(seconds=62409), datetime.timedelta(seconds=20448), datetime.timedelta(seconds=82857), 'closed')
93;(3137, datetime.datetime(2020, 7, 14, 19, 59, 28), datetime.timedelta(seconds=62391), datetime.timedelta(seconds=37842), datetime.timedelta(days=1, seconds=13833), 'closed')
94;(3134, datetime.datetime(2020, 7, 13, 20, 51, 55), datetime.timedelta(seconds=8536), datetime.timedelta(seconds=78326), datetime.timedelta(days=1, seconds=462), 'closed')
95;(3133, datetime.datetime(2020, 7, 13, 10, 42, 11), datetime.timedelta(seconds=25555), datetime.timedelta(days=2, seconds=18560), datetime.timedelta(days=2, seconds=44115), 'closed')
96;(3132, datetime.datetime(2020, 7, 10, 16, 5, 53), datetime.timedelta(seconds=3171), datetime.timedelta(seconds=21544), datetime.timedelta(seconds=24715), 'closed')
97;(3131, datetime.datetime(2020, 7, 10, 4, 42, 58), datetime.timedelta(seconds=591), datetime.timedelta(seconds=195), datetime.timedelta(seconds=786), 'closed')
98;(3129, datetime.datetime(2020, 7, 9, 21, 43, 52), datetime.timedelta(days=25, seconds=57083), datetime.timedelta(days=3, seconds=42235), datetime.timedelta(days=29, seconds=12918), 'closed')
99;(3128, datetime.datetime(2020, 7, 9, 18, 45, 36), datetime.timedelta(seconds=2792), datetime.timedelta(seconds=31849), datetime.timedelta(seconds=34641), 'closed')
100;(3126, datetime.datetime(2020, 7, 8, 14, 22, 47), datetime.timedelta(seconds=39160), datetime.timedelta(days=4, seconds=30121), datetime.timedelta(days=4, seconds=69281), 'closed')
101;(3125, datetime.datetime(2020, 7, 7, 22, 57, 25), datetime.timedelta(seconds=9304), datetime.timedelta(seconds=5723), datetime.timedelta(seconds=15027), 'closed')
102;(3123, datetime.datetime(2020, 7, 7, 20, 12, 6), datetime.timedelta(seconds=1478), datetime.timedelta(seconds=2036), datetime.timedelta(seconds=3514), 'closed')
103;(3122, datetime.datetime(2020, 7, 5, 9, 19, 7), datetime.timedelta(days=65, seconds=40190, microseconds=228888), None, datetime.timedelta(seconds=474), 'closed')
104;(3121, datetime.datetime(2020, 7, 5, 5, 11, 30), datetime.timedelta(days=65, seconds=55047, microseconds=650237), None, datetime.timedelta(days=15, seconds=56851), 'closed')
105;(3119, datetime.datetime(2020, 7, 1, 23, 54, 26), datetime.timedelta(seconds=702), datetime.timedelta(days=17, seconds=4143), datetime.timedelta(days=17, seconds=4845), 'closed')
106;(3118, datetime.datetime(2020, 7, 1, 23, 38, 8), datetime.timedelta(seconds=199), datetime.timedelta(days=4, seconds=79530), datetime.timedelta(days=4, seconds=79729), 'closed')
107;(3117, datetime.datetime(2020, 7, 1, 23, 15, 12), datetime.timedelta(seconds=336), datetime.timedelta(days=4, seconds=85298), datetime.timedelta(days=4, seconds=85634), 'closed')
108;(3115, datetime.datetime(2020, 6, 29, 23, 4, 16), datetime.timedelta(seconds=55388), datetime.timedelta(days=6, seconds=9771), datetime.timedelta(days=6, seconds=65159), 'closed')
109;(3114, datetime.datetime(2020, 6, 29, 15, 4, 49), datetime.timedelta(seconds=5901), datetime.timedelta(days=9, seconds=6333), datetime.timedelta(days=9, seconds=12234), 'closed')
110;(3113, datetime.datetime(2020, 6, 26, 15, 20, 2), datetime.timedelta(seconds=10458), datetime.timedelta(days=5, seconds=13625), datetime.timedelta(days=5, seconds=24083), 'closed')
111;(3112, datetime.datetime(2020, 6, 25, 17, 26, 59), datetime.timedelta(seconds=5303), datetime.timedelta(seconds=736), datetime.timedelta(seconds=6039), 'closed')
112;(3109, datetime.datetime(2020, 6, 24, 23, 47, 14), datetime.timedelta(seconds=11689), datetime.timedelta(seconds=63396), datetime.timedelta(seconds=75085), 'closed')
113;(3108, datetime.datetime(2020, 6, 24, 18, 50, 59), datetime.timedelta(seconds=6195), datetime.timedelta(seconds=850), datetime.timedelta(seconds=7045), 'closed')
114;(3107, datetime.datetime(2020, 6, 24, 18, 44, 33), datetime.timedelta(seconds=1656), datetime.timedelta(days=13, seconds=85692), datetime.timedelta(days=14, seconds=948), 'closed')
115;(3106, datetime.datetime(2020, 6, 24, 17, 56, 34), datetime.timedelta(seconds=73), datetime.timedelta(seconds=1467), datetime.timedelta(seconds=1540), 'closed')
116;(3104, datetime.datetime(2020, 6, 23, 22, 26, 43), datetime.timedelta(days=76, seconds=79349, microseconds=128069), None, datetime.timedelta(days=2, seconds=66082), 'closed')
117;(3102, datetime.datetime(2020, 6, 23, 21, 35, 2), datetime.timedelta(seconds=560), datetime.timedelta(seconds=82163), datetime.timedelta(seconds=82723), 'closed')
118;(3097, datetime.datetime(2020, 6, 18, 16, 37, 11), datetime.timedelta(days=4, seconds=16823), datetime.timedelta(days=77, seconds=83500, microseconds=621002), datetime.timedelta(days=82, seconds=13923, microseconds=621010), 'open')
119;(3096, datetime.datetime(2020, 6, 18, 6, 43, 46), datetime.timedelta(seconds=31593), datetime.timedelta(days=1, seconds=432), datetime.timedelta(days=1, seconds=32025), 'closed')
120;(3095, datetime.datetime(2020, 6, 17, 23, 24, 47), datetime.timedelta(seconds=228), datetime.timedelta(seconds=468), datetime.timedelta(seconds=696), 'closed')
121;(3094, datetime.datetime(2020, 6, 16, 0, 9, 36), datetime.timedelta(seconds=799), datetime.timedelta(seconds=71791), datetime.timedelta(seconds=72590), 'closed')
122;(3093, datetime.datetime(2020, 6, 16, 0, 3, 26), datetime.timedelta(days=1, seconds=74300), datetime.timedelta(seconds=2981), datetime.timedelta(days=1, seconds=77281), 'closed')
123;(3092, datetime.datetime(2020, 6, 12, 22, 23, 53), datetime.timedelta(days=87, seconds=79527, microseconds=917750), None, datetime.timedelta(days=2, seconds=75324), 'closed')
124;(3091, datetime.datetime(2020, 6, 12, 22, 5, 48), datetime.timedelta(days=87, seconds=80613, microseconds=522762), None, datetime.timedelta(seconds=221), 'closed')
125;(3090, datetime.datetime(2020, 6, 12, 20, 26, 17), datetime.timedelta(seconds=78), datetime.timedelta(seconds=2689), datetime.timedelta(seconds=2767), 'closed')
126;(3089, datetime.datetime(2020, 6, 11, 22, 32, 19), datetime.timedelta(seconds=2502), datetime.timedelta(seconds=73411), datetime.timedelta(seconds=75913), 'closed')
127;(3086, datetime.datetime(2020, 6, 11, 5, 29, 36), datetime.timedelta(seconds=25907), datetime.timedelta(seconds=2261), datetime.timedelta(seconds=28168), 'closed')
128;(3085, datetime.datetime(2020, 6, 10, 19, 52, 13), datetime.timedelta(days=1, seconds=77811), datetime.timedelta(seconds=9239), datetime.timedelta(days=2, seconds=650), 'closed')
129;(3084, datetime.datetime(2020, 6, 9, 22, 35, 57), datetime.timedelta(seconds=53432), datetime.timedelta(days=1, seconds=21136), datetime.timedelta(days=1, seconds=74568), 'closed')
130;(3082, datetime.datetime(2020, 6, 9, 19, 52, 21), datetime.timedelta(seconds=8769), datetime.timedelta(seconds=29), datetime.timedelta(seconds=8798), 'closed')
131;(3077, datetime.datetime(2020, 6, 6, 15, 45, 3), datetime.timedelta(days=1, seconds=29290), datetime.timedelta(days=4, seconds=63408), datetime.timedelta(days=6, seconds=6298), 'closed')
132;(3076, datetime.datetime(2020, 6, 5, 19, 14, 24), datetime.timedelta(seconds=3923), datetime.timedelta(days=4, seconds=8456), datetime.timedelta(days=4, seconds=12379), 'closed')
133;(3075, datetime.datetime(2020, 6, 5, 17, 50, 10), datetime.timedelta(days=2, seconds=20923), datetime.timedelta(seconds=1903), datetime.timedelta(days=2, seconds=22826), 'closed')
134;(3072, datetime.datetime(2020, 6, 4, 22, 40, 25), datetime.timedelta(days=4, seconds=68014), datetime.timedelta(seconds=17785), datetime.timedelta(days=4, seconds=85799), 'closed')
135;(3070, datetime.datetime(2020, 6, 3, 23, 43, 42), datetime.timedelta(seconds=47230), datetime.timedelta(seconds=14903), datetime.timedelta(seconds=62133), 'closed')
136;(3066, datetime.datetime(2020, 6, 3, 18, 8, 17), datetime.timedelta(seconds=5859), datetime.timedelta(seconds=8), datetime.timedelta(seconds=5867), 'closed')
137;(3065, datetime.datetime(2020, 6, 3, 17, 21, 57), datetime.timedelta(seconds=1378), datetime.timedelta(seconds=24), datetime.timedelta(seconds=1402), 'closed')
138;(3064, datetime.datetime(2020, 6, 3, 13, 7, 7), datetime.timedelta(seconds=13030), datetime.timedelta(days=1, seconds=16528), datetime.timedelta(days=1, seconds=29558), 'closed')
139;(3063, datetime.datetime(2020, 6, 3, 6, 45, 46), datetime.timedelta(days=11, seconds=62779), datetime.timedelta(days=29, seconds=10443), datetime.timedelta(days=40, seconds=73222), 'closed')
140;(3061, datetime.datetime(2020, 6, 2, 17, 15, 34), datetime.timedelta(days=98, seconds=11647, microseconds=301476), None, datetime.timedelta(seconds=11559), 'closed')
141;(3060, datetime.datetime(2020, 6, 2, 17, 9, 19), datetime.timedelta(days=98, seconds=12022, microseconds=724939), None, datetime.timedelta(seconds=349), 'closed')
142;(3054, datetime.datetime(2020, 6, 1, 7, 51, 37), datetime.timedelta(seconds=31168), datetime.timedelta(days=8, seconds=25346), datetime.timedelta(days=8, seconds=56514), 'closed')
143;(3052, datetime.datetime(2020, 5, 30, 14, 27, 20), datetime.timedelta(seconds=13021), datetime.timedelta(days=54, seconds=4469), datetime.timedelta(days=54, seconds=17490), 'closed')
144;(3051, datetime.datetime(2020, 5, 30, 6, 52, 22), datetime.timedelta(days=1, seconds=52908), datetime.timedelta(seconds=25), datetime.timedelta(days=1, seconds=52933), 'closed')
145;(3048, datetime.datetime(2020, 5, 29, 17, 53, 43), datetime.timedelta(seconds=7676), datetime.timedelta(seconds=2985), datetime.timedelta(seconds=10661), 'closed')
146;(3047, datetime.datetime(2020, 5, 28, 23, 52, 38), datetime.timedelta(seconds=382), datetime.timedelta(seconds=280), datetime.timedelta(seconds=662), 'closed')
147;(3046, datetime.datetime(2020, 5, 28, 22, 48, 24), datetime.timedelta(days=102, seconds=78084, microseconds=442229), None, datetime.timedelta(seconds=426), 'closed')
148;(3045, datetime.datetime(2020, 5, 28, 1, 18, 54), datetime.timedelta(seconds=10811), datetime.timedelta(seconds=50289), datetime.timedelta(seconds=61100), 'closed')
149;(3043, datetime.datetime(2020, 5, 27, 2, 30, 43), datetime.timedelta(seconds=549), datetime.timedelta(seconds=71156), datetime.timedelta(seconds=71705), 'closed')
150;(3042, datetime.datetime(2020, 5, 27, 2, 30, 34), datetime.timedelta(seconds=61699), datetime.timedelta(seconds=8522), datetime.timedelta(seconds=70221), 'closed')
151;(3040, datetime.datetime(2020, 5, 27, 0, 44, 18), datetime.timedelta(seconds=72584), datetime.timedelta(seconds=16600), datetime.timedelta(days=1, seconds=2784), 'closed')
152;(3039, datetime.datetime(2020, 5, 27, 0, 30, 32), datetime.timedelta(seconds=55935), datetime.timedelta(seconds=6785), datetime.timedelta(seconds=62720), 'closed')
153;(3038, datetime.datetime(2020, 5, 26, 23, 45, 47), datetime.timedelta(seconds=61331), datetime.timedelta(days=6, seconds=26122), datetime.timedelta(days=7, seconds=1053), 'closed')
