1195;(1398, datetime.datetime(2019, 2, 26, 21, 18, 10), datetime.timedelta(seconds=4682), datetime.timedelta(seconds=38558), datetime.timedelta(seconds=43240), 'closed')
1196;(1396, datetime.datetime(2019, 2, 26, 7, 26, 31), datetime.timedelta(seconds=22995), datetime.timedelta(seconds=34140), datetime.timedelta(seconds=57135), 'closed')
1197;(1395, datetime.datetime(2019, 2, 26, 4, 41, 44), datetime.timedelta(seconds=4599), datetime.timedelta(days=1, seconds=48863), datetime.timedelta(days=1, seconds=53462), 'closed')
1198;(1393, datetime.datetime(2019, 2, 25, 14, 39, 18), datetime.timedelta(days=1, seconds=48689), datetime.timedelta(days=12, seconds=69635), datetime.timedelta(days=14, seconds=31924), 'closed')
1199;(1392, datetime.datetime(2019, 2, 23, 16, 4, 24), datetime.timedelta(days=3, seconds=35927), datetime.timedelta(seconds=70595), datetime.timedelta(days=4, seconds=20122), 'closed')
1200;(1391, datetime.datetime(2019, 2, 22, 18, 58, 9), datetime.timedelta(days=3, seconds=22168), datetime.timedelta(days=3, seconds=80574), datetime.timedelta(days=7, seconds=16342), 'closed')
1201;(1390, datetime.datetime(2019, 2, 22, 0, 57, 47), datetime.timedelta(days=3, seconds=75381), datetime.timedelta(days=1, seconds=18820), datetime.timedelta(days=5, seconds=7801), 'closed')
1202;(1389, datetime.datetime(2019, 2, 21, 23, 7, 17), datetime.timedelta(days=3, seconds=82055), datetime.timedelta(seconds=7), datetime.timedelta(days=3, seconds=82062), 'closed')
1203;(1388, datetime.datetime(2019, 2, 18, 22, 33, 49), datetime.timedelta(days=2, seconds=2833), datetime.timedelta(days=27, seconds=20255), datetime.timedelta(days=29, seconds=23088), 'closed')
1204;(1387, datetime.datetime(2019, 2, 17, 18, 49, 44), datetime.timedelta(days=1, seconds=14252), datetime.timedelta(days=7, seconds=83040), datetime.timedelta(days=9, seconds=10892), 'closed')
1205;(1385, datetime.datetime(2019, 2, 16, 0, 18, 31), datetime.timedelta(seconds=878), datetime.timedelta(days=10, seconds=68711), datetime.timedelta(days=10, seconds=69589), 'closed')
1206;(1384, datetime.datetime(2019, 2, 15, 23, 30, 27), datetime.timedelta(seconds=3708), datetime.timedelta(days=10, seconds=70155), datetime.timedelta(days=10, seconds=73863), 'closed')
1207;(1379, datetime.datetime(2019, 2, 15, 0, 3, 2), datetime.timedelta(days=571, seconds=80250, microseconds=53268), None, datetime.timedelta(seconds=2034), 'closed')
1208;(1378, datetime.datetime(2019, 2, 15, 0, 0, 45), datetime.timedelta(seconds=25), datetime.timedelta(seconds=336), datetime.timedelta(seconds=361), 'closed')
1209;(1377, datetime.datetime(2019, 2, 14, 23, 2, 22), datetime.timedelta(seconds=69988), datetime.timedelta(seconds=16089), datetime.timedelta(seconds=86077), 'closed')
1210;(1376, datetime.datetime(2019, 2, 14, 22, 42, 38), datetime.timedelta(seconds=70081), datetime.timedelta(seconds=16045), datetime.timedelta(seconds=86126), 'closed')
1211;(1375, datetime.datetime(2019, 2, 14, 22, 32, 14), datetime.timedelta(seconds=702), datetime.timedelta(seconds=2619), datetime.timedelta(seconds=3321), 'closed')
1212;(1374, datetime.datetime(2019, 2, 14, 20, 6, 37), datetime.timedelta(seconds=12843), datetime.timedelta(seconds=79140), datetime.timedelta(days=1, seconds=5583), 'closed')
1213;(1369, datetime.datetime(2019, 2, 11, 23, 58, 2), datetime.timedelta(seconds=4338), datetime.timedelta(days=37, seconds=78362), datetime.timedelta(days=37, seconds=82700), 'closed')
1214;(1368, datetime.datetime(2019, 2, 11, 23, 46, 46), datetime.timedelta(seconds=2789), datetime.timedelta(seconds=5618), datetime.timedelta(seconds=8407), 'closed')
1215;(1367, datetime.datetime(2019, 2, 11, 17, 54, 22), datetime.timedelta(seconds=24291), datetime.timedelta(days=1, seconds=57845), datetime.timedelta(days=1, seconds=82136), 'closed')
1216;(1366, datetime.datetime(2019, 2, 11, 15, 43, 8), datetime.timedelta(seconds=31734), datetime.timedelta(days=2, seconds=83088), datetime.timedelta(days=3, seconds=28422), 'closed')
1217;(1365, datetime.datetime(2019, 2, 8, 23, 41, 29), datetime.timedelta(seconds=10919), datetime.timedelta(days=1, seconds=64942), datetime.timedelta(days=1, seconds=75861), 'closed')
1218;(1364, datetime.datetime(2019, 2, 8, 23, 15, 44), datetime.timedelta(seconds=12578), datetime.timedelta(days=1, seconds=64303), datetime.timedelta(days=1, seconds=76881), 'closed')
1219;(1362, datetime.datetime(2019, 2, 8, 19, 22), datetime.timedelta(seconds=8165), datetime.timedelta(seconds=24), datetime.timedelta(seconds=8189), 'closed')
1220;(1360, datetime.datetime(2019, 2, 7, 23, 20, 42), datetime.timedelta(seconds=6586), datetime.timedelta(days=2, seconds=69362), datetime.timedelta(days=2, seconds=75948), 'closed')
1221;(1358, datetime.datetime(2019, 2, 7, 22, 7, 43), datetime.timedelta(seconds=5501), datetime.timedelta(days=14, seconds=69322), datetime.timedelta(days=14, seconds=74823), 'closed')
1222;(1351, datetime.datetime(2019, 2, 5, 9, 20, 4), datetime.timedelta(seconds=78144), datetime.timedelta(days=1, seconds=58018), datetime.timedelta(days=2, seconds=49762), 'closed')
1223;(1350, datetime.datetime(2019, 2, 5, 7, 24, 13), datetime.timedelta(days=2, seconds=64643), datetime.timedelta(days=59, seconds=70403), datetime.timedelta(days=62, seconds=48646), 'closed')
1224;(1349, datetime.datetime(2019, 2, 5, 7, 4, 20), datetime.timedelta(days=2, seconds=65500), datetime.timedelta(days=2, seconds=71256), datetime.timedelta(days=5, seconds=50356), 'closed')
1225;(1348, datetime.datetime(2019, 2, 4, 21, 15, 49), datetime.timedelta(days=3, seconds=8457), datetime.timedelta(seconds=70761), datetime.timedelta(days=3, seconds=79218), 'closed')
1226;(1346, datetime.datetime(2019, 2, 4, 6, 57, 13), datetime.timedelta(days=3, seconds=65793), datetime.timedelta(days=7, seconds=77593), datetime.timedelta(days=11, seconds=56986), 'closed')
1227;(1345, datetime.datetime(2019, 2, 4, 6, 29, 54), datetime.timedelta(days=3, seconds=67291), datetime.timedelta(days=7, seconds=76651), datetime.timedelta(days=11, seconds=57542), 'closed')
1228;(1344, datetime.datetime(2019, 2, 2, 0, 59, 15), datetime.timedelta(seconds=170), datetime.timedelta(seconds=967), datetime.timedelta(seconds=1137), 'closed')
1229;(1342, datetime.datetime(2019, 2, 1, 23, 35, 30), datetime.timedelta(seconds=63), datetime.timedelta(days=10, seconds=8571), datetime.timedelta(days=10, seconds=8634), 'closed')
1230;(1338, datetime.datetime(2019, 2, 1, 18, 29, 34), datetime.timedelta(seconds=1638), datetime.timedelta(seconds=11), datetime.timedelta(seconds=1649), 'closed')
1231;(1334, datetime.datetime(2019, 2, 1, 1, 20, 12), datetime.timedelta(seconds=3987), datetime.timedelta(seconds=81867), datetime.timedelta(seconds=85854), 'closed')
1232;(1333, datetime.datetime(2019, 2, 1, 0, 2, 52), datetime.timedelta(days=1, seconds=1836), datetime.timedelta(seconds=1623), datetime.timedelta(days=1, seconds=3459), 'closed')
1233;(1332, datetime.datetime(2019, 1, 31, 23, 1, 58), datetime.timedelta(seconds=2236), datetime.timedelta(seconds=70075), datetime.timedelta(seconds=72311), 'closed')
1234;(1331, datetime.datetime(2019, 1, 31, 6, 48, 42), datetime.timedelta(seconds=58793), datetime.timedelta(seconds=33), datetime.timedelta(seconds=58826), 'closed')
1235;(1330, datetime.datetime(2019, 1, 31, 0, 25, 35), datetime.timedelta(seconds=2237), datetime.timedelta(days=50, seconds=81248), datetime.timedelta(days=50, seconds=83485), 'closed')
1236;(1328, datetime.datetime(2019, 1, 31, 0, 14, 55), datetime.timedelta(days=586, seconds=79577, microseconds=479268), None, datetime.timedelta(seconds=84878), 'closed')
1237;(1327, datetime.datetime(2019, 1, 29, 17, 58, 42), datetime.timedelta(days=1, seconds=19366), datetime.timedelta(days=2, seconds=5318), datetime.timedelta(days=3, seconds=24684), 'closed')
1238;(1326, datetime.datetime(2019, 1, 29, 7, 49, 44), datetime.timedelta(days=2, seconds=54935), datetime.timedelta(seconds=5915), datetime.timedelta(days=2, seconds=60850), 'closed')
1239;(1324, datetime.datetime(2019, 1, 28, 23, 35, 44), datetime.timedelta(seconds=1439), datetime.timedelta(days=149, seconds=5430), datetime.timedelta(days=149, seconds=6869), 'closed')
